Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,-1.1,62,0,0,0,0,0,0,1,10:36,0,1,.000,0,1,.000,0,0,,0,0,-1,DEN,A,2024-03-07,26-039,BOS,L (-6),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,10.1,63,10,1,2,1,0,0,0,22:31,4,6,.667,2,4,.500,0,0,,1,1,+13,PHO,A,2024-03-09,26-041,BOS,W (+10),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,13.7,64,11,8,8,0,0,0,0,29:41,5,11,.455,1,4,.250,0,0,,1,7,+12,POR,A,2024-03-11,26-043,BOS,W (+22),1,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,3.0,65,10,2,2,0,0,1,2,25:17,3,12,.250,2,9,.222,2,2,1.000,0,2,+14,UTA,A,2024-03-12,26-044,BOS,W (+16),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,0.9,66,3,1,3,1,0,3,1,19:07,1,3,.333,1,1,1.000,0,0,,1,2,-2,PHO,H,2024-03-14,26-046,BOS,W (+15),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,17.3,67,14,13,5,1,0,1,0,34:54,6,15,.400,2,5,.400,0,0,,2,3,+16,WAS,A,2024-03-17,26-049,BOS,W (+26),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,19.9,68,23,7,2,0,0,2,1,37:57,8,14,.571,5,9,.556,2,2,1.000,1,1,+19,DET,H,2024-03-18,26-050,BOS,W (+25),1,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,17.0,69,19,3,6,0,0,1,2,31:29,7,11,.636,5,8,.625,0,0,,2,4,+2,MIL,H,2024-03-20,26-052,BOS,W (+3),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,17.8,70,20,9,2,0,0,1,2,37:43,8,15,.533,4,9,.444,0,0,,0,2,+15,DET,A,2024-03-22,26-054,BOS,W (+27),1,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,15.0,71,15,8,3,1,0,0,1,33:44,5,13,.385,2,6,.333,3,3,1.000,0,3,+17,CHI,A,2024-03-23,26-055,BOS,W (+11),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,13.5,72,15,6,5,0,0,0,3,27:34,7,12,.583,1,5,.200,0,2,.000,1,4,-5,ATL,A,2024-03-25,26-057,BOS,L (-2),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,3.6,73,4,2,1,1,0,1,1,18:44,1,3,.333,0,1,.000,2,2,1.000,0,1,-11,ATL,A,2024-03-28,26-060,BOS,L (-1),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,0.6,74,2,0,3,0,0,1,1,17:05,1,3,.333,0,2,.000,0,0,,2,1,+3,NOP,A,2024-03-30,26-062,BOS,W (+12),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,5.1,75,7,5,3,0,0,1,4,27:55,3,7,.429,0,4,.000,1,2,.500,1,2,+6,CHO,A,2024-04-01,26-064,BOS,W (+14),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,14.8,76,11,8,4,2,0,0,0,27:47,4,10,.400,1,4,.250,2,2,1.000,1,3,+23,OKC,H,2024-04-03,26-066,BOS,W (+35),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,15.6,77,21,3,1,2,0,1,3,33:25,8,16,.500,5,10,.500,0,0,,1,0,+2,SAC,H,2024-04-05,26-068,BOS,W (+1),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,19.6,78,20,8,3,1,0,2,1,25:44,9,13,.692,2,4,.500,0,0,,0,3,+19,POR,H,2024-04-07,26-070,BOS,W (+17),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,3.2,79,6,3,2,1,0,1,0,23:38,2,9,.222,2,8,.250,0,0,,0,2,+1,MIL,A,2024-04-09,26-072,BOS,L (-13),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,15.9,80,16,6,4,0,0,0,0,20:50,7,13,.538,2,4,.500,0,0,,2,2,+22,NYK,H,2024-04-11,26-074,BOS,L (-9),0,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,28.0,81,31,11,3,1,0,2,2,30:52,14,22,.636,3,8,.375,0,0,,0,3,+15,CHO,H,2024-04-12,26-075,BOS,W (+33),1,2023-24,1,26,26
11,Payton Pritchard,PG,6-1,195,"January 28, 1998",us,3,Oregon,https://www.basketball-reference.com/players/p/pritcpa01/gamelog/2024,37.6,82,38,12,9,0,0,2,3,43:43,15,21,.714,4,6,.667,4,4,1.000,1,8,+13,WAS,H,2024-04-14,26-077,BOS,W (+10),1,2023-24,1,26,26
30,Sam Hauser,SF,6-8,215,"December 8, 1997",us,2,"Marquette, Virginia",https://www.basketball-reference.com/players/h/hausesa01/gamelog/2024,-0.9,1,0,0,2,1,1,0,1,13:47,0,4,.000,0,4,.000,0,0,,0,2,+5,NYK,A,2023-10-25,25-321,BOS,W (+4),0,2023-24,N/A,N/A,N/A
30,Sam Hauser,SF,6-8,215,"December 8, 1997",us,2,"Marquette, Virginia",https://www.basketball-reference.com/players/h/hausesa01/gamelog/2024,1.9,2,3,0,1,0,0,0,1,10:12,1,2,.500,1,2,.500,0,0,,0,1,+6,MIA,H,2023-10-27,25-323,BOS,W (+8),0,2023-24,N/A,N/A,N/A
