Number,Player,Position,Height,Weight,Birth Date,Country,Years Experience,College,Player URL,Game Score,Game Season,Points,Assists,Rebounds,Steals,Blocks,Turnovers,Personal Fouls,Minutes Played,Field Goals Made,Field Goals Attempted,Field Goals Percentage,Three Points Made,Three Points Attempted,Three Points Percentage,Free Throws Made,Free Throws Attempted,Free Throws Percentage,Offensive Rebounds,Defensive Rebounds,Plus Minus,Opponent,Location,Game Date,Age,Team,Game Result,Starter,Season,Draft Round,Draft Pick in Round,Draft Overall Pick
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.4,11,10,2,6,0,1,1,1,14:05,4,5,.800,1,1,1.000,1,2,.500,3,3,+15,BOS,H,2023-11-15,24-154,PHI,L (-10),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,0.9,12,2,0,2,0,0,0,1,11:27,1,3,.333,0,0,,0,0,,1,1,-6,ATL,A,2023-11-17,24-156,PHI,W (+10),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,0.1,13,0,1,4,0,2,0,2,13:41,0,4,.000,0,1,.000,0,0,,1,3,-6,BRK,A,2023-11-19,24-158,PHI,W (+22),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,4.3,14,4,0,3,1,0,0,1,9:04,2,4,.500,0,0,,0,0,,2,1,-5,CLE,H,2023-11-21,24-160,PHI,L (-3),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,13.7,15,10,1,9,2,4,1,4,26:01,5,9,.556,0,0,,0,0,,6,3,-10,MIN,A,2023-11-22,24-161,PHI,L (-13),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,2.3,16,5,0,3,0,0,2,1,10:38,2,4,.500,1,1,1.000,0,0,,2,1,-3,OKC,A,2023-11-25,24-164,PHI,W (+4),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,10.0,17,9,0,3,2,0,0,1,17:10,4,5,.800,1,1,1.000,0,0,,1,2,+33,LAL,H,2023-11-27,24-166,PHI,W (+44),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,9.3,18,9,5,4,1,0,3,4,26:34,3,4,.750,0,1,.000,3,3,1.000,2,2,+1,NOP,A,2023-11-29,24-168,PHI,L (-10),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.9,19,14,1,4,0,1,1,3,21:30,6,7,.857,1,1,1.000,1,1,1.000,0,4,-6,BOS,A,2023-12-01,24-170,PHI,L (-6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,-1.6,20,0,0,1,0,0,0,3,9:58,0,1,.000,0,1,.000,0,0,,0,1,-3,WAS,A,2023-12-06,24-175,PHI,W (+5),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,-0.4,21,2,0,4,0,0,3,1,6:04,1,2,.500,0,0,,0,0,,2,2,-3,ATL,H,2023-12-08,24-177,PHI,W (+11),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,7.2,22,4,3,6,0,1,0,3,12:38,2,2,1.000,0,0,,0,1,.000,2,4,+12,WAS,H,2023-12-11,24-180,PHI,W (+45),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,1.1,23,5,0,4,0,0,3,2,13:12,1,3,.333,0,0,,3,3,1.000,1,3,-4,DET,A,2023-12-13,24-182,PHI,W (+18),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,0.6,24,0,2,5,0,0,2,1,11:40,0,1,.000,0,0,,0,0,,2,3,+11,DET,H,2023-12-15,24-184,PHI,W (+32),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,4.3,25,4,1,3,0,1,0,1,13:48,2,4,.500,0,0,,0,0,,1,2,+11,CHO,A,2023-12-16,24-185,PHI,W (+53),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,9.3,26,8,1,4,1,1,0,2,11:51,3,5,.600,0,1,.000,2,2,1.000,2,2,-4,CHI,H,2023-12-18,24-187,PHI,L (-4),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,12.3,27,8,3,8,3,1,2,3,11:59,3,5,.600,0,0,,2,2,1.000,4,4,+10,MIN,H,2023-12-20,24-189,PHI,W (+14),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,5.5,28,4,0,4,1,1,0,2,13:01,1,2,.500,0,1,.000,2,2,1.000,1,3,+8,TOR,H,2023-12-22,24-191,PHI,W (+10),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,1.9,29,4,1,2,0,1,0,5,17:27,2,3,.667,0,1,.000,0,2,.000,0,2,+12,MIA,A,2023-12-25,24-194,PHI,L (-6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,15.9,30,15,3,10,1,3,2,4,31:31,6,11,.545,1,1,1.000,2,3,.667,5,5,+8,ORL,A,2023-12-27,24-196,PHI,W (+20),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,8.3,31,7,4,2,1,0,0,3,23:53,3,5,.600,0,0,,1,2,.500,2,0,-6,HOU,A,2023-12-29,24-198,PHI,W (+4),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,13.9,32,11,3,7,4,1,1,3,27:49,4,10,.400,1,2,.500,2,2,1.000,4,3,-7,CHI,A,2023-12-30,24-199,PHI,L (-13),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,2.7,33,2,0,4,2,0,0,2,12:57,1,3,.333,0,0,,0,0,,0,4,-9,CHI,H,2024-01-02,24-202,PHI,W (+13),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,3.2,34,6,0,1,0,0,0,2,11:47,3,5,.600,0,0,,0,0,,0,1,-7,NYK,H,2024-01-05,24-205,PHI,L (-36),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.9,35,16,1,6,0,0,1,1,24:47,7,12,.583,0,0,,2,4,.500,3,3,-7,UTA,H,2024-01-06,24-206,PHI,L (-11),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.1,36,9,2,9,1,2,0,2,18:57,4,8,.500,0,1,.000,1,1,1.000,1,8,-2,ATL,A,2024-01-10,24-210,PHI,L (-7),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.2,37,8,2,8,2,3,0,4,24:27,3,9,.333,0,1,.000,2,2,1.000,5,3,+9,SAC,H,2024-01-12,24-212,PHI,W (+19),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,8.1,38,7,2,4,0,1,1,0,16:31,3,4,.750,0,0,,1,2,.500,2,2,+2,HOU,H,2024-01-15,24-215,PHI,W (+9),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,3.7,39,2,0,2,0,2,0,1,9:27,1,1,1.000,0,0,,0,0,,1,1,+5,DEN,H,2024-01-16,24-216,PHI,W (+5),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,0.4,40,2,0,5,0,0,1,4,15:21,1,3,.333,0,1,.000,0,0,,3,2,+1,ORL,A,2024-01-19,24-219,PHI,W (+15),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,3.8,41,2,0,8,0,0,0,0,11:14,1,2,.500,0,0,,0,0,,1,7,+10,CHO,A,2024-01-20,24-220,PHI,W (+8),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,7.5,42,6,0,8,1,1,0,4,13:49,3,6,.500,0,0,,0,0,,5,3,-6,SAS,H,2024-01-22,24-222,PHI,W (+10),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,8.8,43,7,1,6,3,0,1,2,16:43,3,5,.600,1,2,.500,0,0,,1,5,+8,IND,A,2024-01-25,24-225,PHI,L (-12),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,26.7,44,30,1,13,2,0,0,5,42:04,14,21,.667,2,4,.500,0,0,,3,10,-12,DEN,A,2024-01-27,24-227,PHI,L (-6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.3,45,11,3,6,1,2,2,3,24:17,5,8,.625,1,1,1.000,0,1,.000,3,3,-19,POR,A,2024-01-29,24-229,PHI,L (-26),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,-0.8,46,0,0,1,0,0,0,1,9:53,0,1,.000,0,0,,0,0,,0,1,+3,GSW,A,2024-01-30,24-230,PHI,L (-12),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,9.9,47,7,4,10,1,2,1,2,27:39,3,9,.333,0,1,.000,1,1,1.000,4,6,+5,UTA,A,2024-02-01,24-232,PHI,W (+3),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,0.1,48,2,0,4,0,0,0,2,14:43,1,5,.200,0,0,,0,0,,2,2,-15,BRK,H,2024-02-03,24-234,PHI,L (-15),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,1.9,49,2,0,6,0,1,0,0,22:20,1,6,.167,0,1,.000,0,0,,3,3,-9,DAL,H,2024-02-05,24-236,PHI,L (-16),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,12.0,50,6,4,8,2,2,0,3,31:07,3,6,.500,0,1,.000,0,0,,4,4,-8,GSW,H,2024-02-07,24-238,PHI,L (-23),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,12.6,51,12,1,13,1,1,1,6,31:30,5,9,.556,0,2,.000,2,3,.667,6,7,-11,ATL,H,2024-02-09,24-240,PHI,L (-6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,12.3,52,12,1,7,0,1,0,3,22:22,6,8,.750,0,0,,0,0,,3,4,+6,WAS,A,2024-02-10,24-241,PHI,W (+6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,15.7,53,13,1,8,2,2,0,1,28:40,6,10,.600,0,1,.000,1,1,1.000,3,5,-6,CLE,A,2024-02-12,24-243,PHI,W (+2),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,18.1,54,18,2,12,0,1,0,3,39:08,7,12,.583,1,1,1.000,3,3,1.000,3,9,-5,MIA,H,2024-02-14,24-245,PHI,L (-5),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,1.3,55,2,0,5,0,0,0,4,22:29,1,2,.500,0,0,,0,0,,1,4,-7,NYK,H,2024-02-22,24-253,PHI,L (-14),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.4,56,8,1,12,0,3,0,5,31:01,4,6,.667,0,0,,0,0,,4,8,+7,CLE,H,2024-02-23,24-254,PHI,W (+7),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,7.4,57,13,1,8,0,2,3,5,26:47,6,13,.462,1,2,.500,0,0,,4,4,-20,MIL,H,2024-02-25,24-256,PHI,L (-21),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,-1.6,58,0,0,3,0,0,0,1,13:54,0,3,.000,0,0,,0,0,,0,3,-15,BOS,A,2024-02-27,24-258,PHI,L (-18),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,14.9,59,11,3,8,0,2,1,2,23:30,5,6,.833,0,0,,1,1,1.000,5,3,+8,CHO,H,2024-03-01,24-261,PHI,W (+7),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,14.3,60,13,3,7,1,1,2,3,27:58,5,6,.833,1,1,1.000,2,2,1.000,2,5,+14,DAL,A,2024-03-03,24-263,PHI,W (+4),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,7.3,61,5,2,2,2,0,0,1,18:56,2,3,.667,0,0,,1,2,.500,1,1,0,BRK,A,2024-03-05,24-265,PHI,L (-5),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,15.4,62,17,3,11,1,3,1,6,24:27,8,17,.471,1,2,.500,0,0,,5,6,-4,MEM,H,2024-03-06,24-266,PHI,L (-6),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,18.0,63,17,2,11,1,3,0,2,27:23,7,16,.438,2,4,.500,1,1,1.000,6,5,+1,NOP,H,2024-03-08,24-268,PHI,L (-8),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,13.6,64,13,1,7,0,4,1,3,27:57,5,8,.625,2,2,1.000,1,2,.500,3,4,+13,NYK,A,2024-03-10,24-270,PHI,W (+6),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,13.4,65,14,0,8,2,0,1,3,27:45,6,8,.750,0,1,.000,2,4,.500,3,5,-13,NYK,A,2024-03-12,24-272,PHI,L (-27),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,5.1,66,3,2,7,2,2,2,3,24:16,1,4,.250,1,2,.500,0,0,,2,5,-4,MIL,A,2024-03-14,24-274,PHI,L (-9),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.3,67,11,1,8,0,1,0,1,19:31,3,9,.333,0,2,.000,5,5,1.000,5,3,+10,CHO,H,2024-03-16,24-276,PHI,W (+11),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,3.8,68,4,1,7,0,1,1,1,21:50,1,5,.200,0,1,.000,2,2,1.000,2,5,0,MIA,H,2024-03-18,24-278,PHI,W (+7),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,3.4,69,4,3,6,3,2,3,2,27:59,2,9,.222,0,2,.000,0,2,.000,3,3,-7,PHO,A,2024-03-20,24-280,PHI,L (-13),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,5.2,70,4,0,5,1,0,0,4,13:05,2,3,.667,0,0,,0,0,,4,1,-4,LAL,A,2024-03-22,24-282,PHI,L (-7),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,15.9,71,10,3,8,3,2,0,4,24:25,4,6,.667,0,0,,2,2,1.000,3,5,+17,LAC,A,2024-03-24,24-284,PHI,W (+14),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,6.8,72,8,2,8,1,1,4,2,22:33,3,5,.600,0,0,,2,2,1.000,1,7,-3,SAC,A,2024-03-25,24-285,PHI,L (-12),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,7.2,73,5,0,7,0,3,0,2,21:03,2,4,.500,0,0,,1,2,.500,3,4,+3,LAC,H,2024-03-27,24-287,PHI,L (-1),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,11.7,74,12,0,7,1,3,3,2,25:57,3,7,.429,1,1,1.000,5,5,1.000,5,2,-2,CLE,A,2024-03-29,24-289,PHI,L (-3),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,5.0,75,9,0,2,0,1,0,3,17:47,4,7,.571,0,1,.000,1,3,.333,0,2,+1,TOR,A,2024-03-31,24-291,PHI,W (+15),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,12.3,76,12,1,9,0,1,1,1,18:34,6,8,.750,0,0,,0,0,,2,7,+6,OKC,H,2024-04-02,24-293,PHI,W (+4),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,8.6,77,5,0,4,2,2,0,0,15:20,2,2,1.000,0,0,,1,2,.500,0,4,+23,MIA,A,2024-04-04,24-295,PHI,W (+4),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,10.0,78,6,5,5,4,0,3,1,23:00,3,4,.750,0,0,,0,0,,0,5,+19,MEM,A,2024-04-06,24-297,PHI,W (+20),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,10.7,79,11,5,10,1,1,2,6,30:36,5,11,.455,1,2,.500,0,0,,4,6,+10,SAS,A,2024-04-07,24-298,PHI,W (+7),1,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,8.3,80,8,0,6,1,0,0,2,13:13,4,7,.571,0,0,,0,0,,4,2,+3,DET,H,2024-04-09,24-300,PHI,W (+18),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,6.2,81,6,1,3,0,1,0,2,14:53,3,3,1.000,0,0,,0,1,.000,0,3,-8,ORL,H,2024-04-12,24-303,PHI,W (+12),0,2023-24,2,28,58
44,Paul Reed,C,6-9,210,"June 14, 1999",us,3,DePaul,https://www.basketball-reference.com/players/r/reedpa01/gamelog/2024,14.5,82,13,3,12,2,2,2,3,29:01,6,12,.500,0,1,.000,1,2,.500,5,7,+10,BRK,H,2024-04-14,24-305,PHI,W (+21),0,2023-24,2,28,58
0,Tyrese Maxey,PG,6-2,200,"November 4, 2000",us,3,Kentucky,https://www.basketball-reference.com/players/m/maxeyty01/gamelog/2024,26.4,1,31,8,4,2,0,0,3,40:13,10,22,.455,3,8,.375,8,10,.800,0,4,0,MIL,A,2023-10-26,22-356,PHI,L (-1),1,2023-24,1,21,21
0,Tyrese Maxey,PG,6-2,200,"November 4, 2000",us,3,Kentucky,https://www.basketball-reference.com/players/m/maxeyty01/gamelog/2024,31.2,2,34,7,6,0,1,1,1,40:34,12,20,.600,7,9,.778,3,3,1.000,1,5,+10,TOR,A,2023-10-28,22-358,PHI,W (+7),1,2023-24,1,21,21
0,Tyrese Maxey,PG,6-2,200,"November 4, 2000",us,3,Kentucky,https://www.basketball-reference.com/players/m/maxeyty01/gamelog/2024,22.4,3,26,4,10,0,0,2,1,34:43,6,14,.429,4,8,.500,10,10,1.000,1,9,+19,POR,H,2023-10-29,22-359,PHI,W (+28),1,2023-24,1,21,21
0,Tyrese Maxey,PG,6-2,200,"November 4, 2000",us,3,Kentucky,https://www.basketball-reference.com/players/m/maxeyty01/gamelog/2024,13.3,4,18,4,1,2,0,1,1,40:01,7,16,.438,0,3,.000,4,4,1.000,0,1,+6,TOR,H,2023-11-02,22-363,PHI,W (+15),1,2023-24,1,21,21
